CODE_GENDER_ENC,FLAG_OWN_CAR_ENC,FLAG_OWN_REALTY_ENC,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE_ENC,NAME_EDUCATION_TYPE_ENC,NAME_FAMILY_STATUS_ENC,NAME_HOUSING_TYPE_ENC,AGE_YEARS,EMPLOYMENT_YEARS,IS_CURRENTLY_EMPLOYED,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE_ENC,CNT_FAM_MEMBERS,TARGET
1,0,0,0,261200.0,0,3,1,1,51,17.7,1,0,1,0,3,2,0
1,1,1,1,125900.0,4,1,1,2,36,16.5,1,1,0,0,0,3,0
1,1,1,2,199900.0,4,1,3,1,41,1.1,1,0,0,0,3,3,0
0,0,0,0,258000.0,4,4,1,4,55,5.2,1,0,0,0,8,2,0
1,0,0,0,106000.0,1,1,1,1,39,0.0,0,1,0,0,8,2,0
1,0,0,0,252800.0,0,4,1,1,26,24.0,1,0,1,1,2,2,0
1,1,1,0,257400.0,0,4,3,1,43,17.9,1,0,0,0,0,1,0
1,0,1,3,216100.0,0,1,1,5,46,0.8,1,0,1,0,1,5,1
0,1,1,1,222600.0,4,4,1,0,29,15.7,1,1,0,0,5,3,0
0,1,1,0,137200.0,4,1,1,1,33,19.8,1,0,0,0,6,2,0
0,0,0,0,351900.0,0,2,1,1,64,20.2,1,0,0,1,8,2,0
1,1,1,0,292600.0,0,4,0,2,35,21.7,1,1,0,0,0,2,0
0,1,0,1,80700.0,1,4,1,1,52,0.0,0,1,0,0,8,3,1
0,0,1,0,287000.0,4,1,2,1,59,18.4,1,0,0,1,6,1,0
1,0,1,2,127100.0,1,4,3,1,64,0.0,0,0,1,0,0,3,1
1,0,0,1,134500.0,4,2,1,1,37,21.0,1,0,1,0,4,3,1
1,0,1,0,332800.0,0,4,2,1,65,7.4,1,1,1,0,5,1,0
0,1,0,2,211200.0,4,1,3,0,49,13.4,1,0,1,0,0,3,0
0,1,1,1,60800.0,2,4,2,1,69,12.9,1,0,0,0,2,2,0
1,0,0,2,146900.0,4,4,1,5,60,24.6,1,1,0,1,8,4,0
1,0,1,3,263400.0,0,4,1,1,38,15.4,1,1,1,0,1,5,0
0,0,1,0,58600.0,0,4,1,1,54,20.8,1,0,0,0,7,2,0
0,1,0,0,185400.0,4,1,1,1,69,19.5,1,1,0,0,3,2,0
0,0,0,2,190000.0,4,1,2,1,45,20.2,1,0,1,0,4,3,0
0,1,1,2,70300.0,1,4,3,1,32,0.0,0,0,1,0,2,3,1
1,0,1,3,197100.0,4,4,3,5,65,7.2,1,0,0,1,0,4,0
1,0,1,0,180500.0,4,1,2,1,35,8.6,1,1,0,0,6,1,0
0,0,1,1,93300.0,2,1,4,1,63,2.1,1,0,0,0,2,2,0
1,0,0,0,317200.0,0,1,1,1,44,2.9,1,0,0,0,4,2,0
0,0,0,0,232800.0,4,4,3,1,29,7.1,1,1,0,0,1,1,0
0,0,1,0,215700.0,0,2,1,1,60,9.2,1,1,1,1,5,2,0
0,0,1,0,223300.0,0,3,1,2,40,18.9,1,0,0,0,4,2,0
1,1,0,0,150500.0,1,4,4,1,45,0.0,0,0,0,1,5,1,1
0,0,1,1,223100.0,0,1,0,1,67,21.8,1,0,0,0,3,3,0
0,1,1,0,38900.0,1,1,3,4,44,0.0,0,0,1,1,3,1,1
0,0,1,0,210700.0,4,3,1,1,69,10.0,1,0,1,1,1,2,0
0,0,1,0,171700.0,0,1,3,1,46,6.7,1,1,1,0,4,1,0
1,0,1,0,155400.0,4,3,1,1,34,9.4,1,0,0,0,6,2,1
0,1,0,3,271800.0,4,4,1,1,25,9.7,1,0,1,0,7,5,0
0,1,1,0,228700.0,0,4,1,0,68,3.5,1,0,0,1,7,2,0
1,0,1,0,180100.0,4,1,1,1,49,15.2,1,0,0,0,0,2,0
1,0,0,2,282800.0,0,1,1,1,28,20.8,1,0,0,0,5,4,0
1,0,1,1,141200.0,1,1,3,1,37,0.0,0,0,0,0,1,2,0
1,1,1,1,122100.0,4,2,1,1,63,12.2,1,1,0,0,0,3,0
1,0,1,1,176200.0,4,1,3,1,42,14.1,1,0,1,0,3,2,0
0,0,1,3,243000.0,0,1,1,0,38,20.3,1,1,0,0,0,5,0
1,1,0,0,175200.0,2,1,1,1,47,13.6,1,0,0,0,4,2,0
1,1,0,4,264300.0,0,1,1,1,22,20.2,1,0,0,0,5,6,0
0,0,1,2,457300.0,0,4,3,1,21,4.1,1,0,0,0,4,3,0
1,0,0,1,105900.0,4,1,3,1,61,9.4,1,0,0,0,0,2,0
0,0,1,1,241700.0,4,4,1,1,28,6.0,1,0,0,0,3,3,0
1,0,0,1,339400.0,0,4,1,2,41,16.4,1,0,1,1,6,3,0
1,0,1,0,211000.0,4,4,3,1,44,17.5,1,0,1,1,1,1,0
0,0,1,0,92700.0,1,3,1,1,22,0.0,0,1,0,0,6,2,1
0,1,1,3,284900.0,4,4,1,1,64,17.0,1,1,0,1,6,5,0
0,1,1,0,55900.0,0,4,1,1,58,1.3,1,0,1,1,1,2,0
0,0,1,0,91300.0,1,4,1,1,48,0.0,0,0,0,0,0,2,0
0,0,1,1,169200.0,1,4,1,5,54,0.0,0,1,1,0,8,3,0
1,0,0,0,208900.0,0,4,1,1,32,4.9,1,1,0,1,2,2,0
1,0,1,0,249400.0,2,4,1,1,25,0.2,1,0,1,0,6,2,0
0,1,0,1,75300.0,2,4,3,1,65,0.2,1,1,1,0,4,2,0
0,0,1,1,97700.0,2,2,1,1,56,14.6,1,0,1,1,4,3,1
0,1,0,0,97700.0,1,1,2,1,28,0.0,0,0,1,1,6,1,1
1,0,0,3,275100.0,0,4,1,1,50,18.6,1,0,0,0,3,5,0
1,0,0,0,221400.0,0,1,1,1,30,9.9,1,0,0,0,8,2,0
0,0,0,0,149100.0,4,1,1,5,41,1.0,1,0,1,0,6,2,1
1,0,0,0,269500.0,4,1,3,1,66,3.0,1,0,1,0,6,1,0
0,1,1,1,275300.0,4,1,3,2,54,6.0,1,1,0,0,7,2,0
0,0,1,0,153900.0,4,4,3,2,54,4.5,1,1,0,0,3,1,0
1,1,1,0,72300.0,4,1,2,1,24,11.3,1,1,0,0,0,1,1
0,0,1,2,44100.0,4,4,3,1,31,24.8,1,0,0,0,3,3,0
0,0,1,0,173400.0,2,4,2,5,42,10.9,1,0,0,1,8,1,0
1,0,0,2,147600.0,1,4,1,1,61,0.0,0,0,1,1,7,4,1
0,0,1,1,184000.0,4,1,1,1,43,0.8,1,0,0,0,4,3,0
0,1,1,4,175500.0,4,1,1,1,69,10.0,1,0,0,0,2,6,0
0,0,1,1,86200.0,1,4,3,1,54,0.0,0,1,1,0,3,2,1
1,1,0,0,147500.0,1,2,1,1,50,0.0,0,0,0,0,3,2,1
0,0,1,0,254000.0,2,2,3,1,45,12.2,1,1,1,0,4,1,0
1,1,1,2,30000.0,3,4,1,3,44,0.1,1,0,0,1,6,4,0
1,1,1,2,155700.0,2,4,1,1,45,0.6,1,0,0,0,4,4,0
0,0,0,0,118900.0,4,1,1,1,50,15.2,1,0,1,0,8,2,1
1,0,0,1,86100.0,4,4,1,1,59,9.2,1,0,0,0,6,3,1
1,1,0,0,72500.0,1,1,1,1,64,0.0,0,0,0,0,6,2,1
0,1,0,3,203900.0,4,1,1,5,36,23.8,1,1,0,0,4,5,0
0,0,1,3,137000.0,1,4,1,1,30,0.0,0,0,0,1,4,5,1
0,1,0,4,362700.0,0,4,3,5,51,4.8,1,0,1,0,6,5,0
0,1,1,2,120400.0,1,4,1,1,31,0.0,0,0,0,0,1,4,0
1,0,1,2,69200.0,4,1,1,1,29,22.6,1,0,1,1,2,4,1
1,1,1,0,165000.0,4,4,1,1,56,7.6,1,0,1,1,6,2,0
1,0,1,2,123500.0,0,1,2,5,68,9.0,1,0,0,0,2,3,0
0,0,0,1,92400.0,2,4,1,1,39,2.3,1,1,0,0,0,3,1
0,0,1,3,216600.0,4,4,4,1,25,23.6,1,0,0,0,3,4,0
0,0,0,1,170900.0,2,1,1,1,32,8.6,1,0,1,0,2,3,0
0,0,1,0,144700.0,1,1,4,5,30,0.0,0,0,0,0,8,1,0
1,1,1,1,210000.0,0,1,1,1,34,24.0,1,0,0,1,3,3,0
0,1,1,1,153200.0,1,4,1,1,40,0.0,0,0,1,0,7,3,1
1,0,0,0,205300.0,0,4,3,1,40,20.0,1,0,0,0,0,1,0
0,1,0,0,250400.0,4,2,4,1,64,19.1,1,1,1,0,4,1,0
1,0,1,1,201700.0,4,1,0,1,56,22.8,1,0,0,0,2,3,0
0,0,1,0,111300.0,1,1,1,1,45,0.0,0,0,0,0,0,2,1
1,1,1,0,257800.0,0,4,1,4,61,5.3,1,0,0,1,0,2,0
1,0,1,0,178900.0,4,4,1,1,66,15.0,1,0,1,0,0,2,0
1,0,0,3,374100.0,0,1,1,2,25,13.4,1,0,0,0,3,5,0
0,0,1,1,195500.0,4,2,1,1,61,6.4,1,0,0,0,1,3,0
0,0,0,0,179900.0,4,2,1,1,47,17.8,1,0,0,0,1,2,0
1,0,1,1,220000.0,0,2,1,1,22,13.6,1,1,0,1,3,3,0
1,0,1,1,233100.0,4,4,0,1,32,5.9,1,0,1,0,4,3,1
0,0,0,0,224600.0,4,2,1,1,48,24.9,1,0,1,0,3,2,0
1,0,1,0,162700.0,4,2,1,1,64,11.2,1,1,0,0,2,2,0
0,1,1,1,142900.0,0,4,1,5,33,22.7,1,0,1,0,4,3,0
0,1,1,0,123200.0,4,4,1,1,41,11.0,1,0,0,0,2,2,0
1,0,1,2,168400.0,4,1,1,5,63,18.7,1,1,0,0,5,4,0
1,1,0,0,265000.0,4,4,1,1,28,17.1,1,1,1,0,7,2,0
0,1,1,0,164200.0,4,1,4,1,32,7.4,1,0,0,0,4,1,0
1,0,0,3,142600.0,4,2,1,1,61,19.5,1,0,1,0,8,5,0
1,1,1,0,69100.0,4,2,1,1,64,5.0,1,0,1,0,1,2,0
0,0,1,1,275400.0,4,3,1,5,31,19.6,1,0,1,1,4,3,0
0,0,1,0,143900.0,1,1,1,5,39,0.0,0,0,0,0,1,2,0
0,0,1,0,230100.0,4,4,1,1,28,15.3,1,0,1,0,0,2,0
0,0,0,0,240600.0,4,1,1,1,47,0.2,1,1,0,0,2,2,1
1,1,0,0,169600.0,4,4,1,1,27,9.4,1,1,0,0,1,2,0
1,0,1,0,185300.0,4,4,3,2,41,23.6,1,0,1,0,5,1,0
0,0,0,0,182500.0,1,1,0,1,47,0.0,0,1,0,1,3,2,0
0,0,0,1,191300.0,4,4,1,5,34,13.1,1,0,0,0,6,3,0
1,0,1,1,217000.0,4,4,3,1,52,13.5,1,0,1,0,3,2,0
0,1,0,0,234800.0,4,4,1,1,49,1.9,1,1,0,0,3,2,0
1,0,1,2,294000.0,0,3,1,1,44,17.8,1,1,0,1,3,4,0
0,1,1,0,171900.0,4,4,1,1,48,3.4,1,0,0,0,2,2,0
1,0,1,0,237200.0,0,4,1,1,44,6.2,1,0,1,0,2,2,0
0,0,1,1,229000.0,4,3,1,1,22,7.6,1,1,0,0,3,3,0
1,1,1,0,228900.0,4,1,3,5,51,8.2,1,1,1,1,3,1,0
1,1,1,0,338100.0,0,4,3,1,32,22.5,1,0,1,0,4,1,0
1,1,1,0,286300.0,0,1,0,4,21,7.4,1,0,0,1,0,2,0
0,0,0,2,290100.0,0,4,1,1,41,17.2,1,0,0,0,3,4,0
0,0,0,1,151900.0,4,4,1,3,49,5.6,1,1,1,0,3,3,0
0,1,0,0,191200.0,0,2,1,0,50,19.6,1,0,0,0,4,2,0
0,0,1,0,229200.0,4,4,2,1,62,4.3,1,0,0,1,0,1,0
1,1,1,2,191800.0,0,1,3,0,21,10.2,1,0,1,0,3,3,0
1,0,1,1,238300.0,0,1,0,2,42,6.8,1,0,0,0,1,3,0
0,1,1,0,266900.0,4,4,1,1,62,24.1,1,0,1,0,6,2,0
1,0,1,0,342500.0,0,1,1,4,28,23.2,1,0,0,0,6,2,0
0,0,1,0,265400.0,0,4,1,1,33,10.7,1,0,0,0,0,2,0
1,0,0,0,161300.0,4,4,0,1,34,11.1,1,0,0,0,0,2,0
0,0,0,2,114800.0,1,1,0,1,62,0.0,0,0,0,1,0,4,1
1,0,1,0,156400.0,1,4,1,1,21,0.0,0,1,1,0,5,2,1
0,0,1,0,177700.0,4,1,1,1,52,16.6,1,0,0,0,4,2,0
0,0,0,2,128700.0,2,4,3,3,58,5.9,1,1,0,0,7,3,1
0,0,1,1,256600.0,4,1,1,0,32,1.1,1,0,1,0,4,3,0
1,0,1,1,255300.0,0,1,0,5,67,6.0,1,0,1,0,2,3,0
0,1,1,0,95800.0,1,4,1,1,65,0.0,0,0,1,0,7,2,1
0,0,1,1,210200.0,4,2,1,4,67,18.6,1,1,0,0,1,3,0
0,1,1,1,241200.0,4,1,3,1,36,15.4,1,0,1,0,2,2,0
0,0,0,0,103600.0,2,3,3,4,44,4.5,1,0,1,1,4,1,0
0,0,0,4,167400.0,4,4,1,1,64,11.8,1,0,1,0,1,6,0
0,0,1,2,164500.0,4,3,4,2,40,1.1,1,0,1,0,4,3,0
0,1,1,1,208500.0,4,1,4,1,63,22.7,1,0,0,1,8,2,0
0,1,0,0,146500.0,1,1,1,3,64,0.0,0,1,0,0,5,2,1
0,0,1,0,129100.0,2,3,1,2,52,14.7,1,1,0,0,4,2,0
1,0,1,0,86000.0,4,1,1,4,47,21.1,1,0,0,0,4,2,0
1,1,1,0,163300.0,1,2,1,1,54,0.0,0,0,1,1,1,2,0
0,0,1,2,109400.0,4,1,4,2,42,9.3,1,0,1,0,5,3,0
0,0,0,0,175200.0,2,1,1,5,23,20.7,1,0,1,1,1,2,1
0,0,0,2,228900.0,0,4,1,1,37,9.3,1,1,0,0,1,4,0
0,1,1,0,190200.0,4,4,2,1,34,15.4,1,0,0,1,6,1,0
1,0,1,0,284000.0,4,1,1,1,47,6.3,1,0,1,0,6,2,0
1,1,1,1,371400.0,4,0,3,2,59,21.7,1,1,0,0,0,2,0
0,0,1,0,77100.0,4,1,1,1,40,24.8,1,1,0,1,5,2,0
1,1,0,2,161300.0,1,1,4,0,66,0.0,0,0,0,0,0,3,1
0,1,0,4,170200.0,4,1,0,1,51,21.1,1,0,1,0,3,6,0
1,1,1,0,218700.0,2,4,2,1,61,24.6,1,0,1,0,0,1,0
0,1,0,0,320400.0,0,4,4,4,51,15.8,1,0,0,0,4,1,0
0,0,0,0,358400.0,0,4,1,1,49,1.9,1,0,0,0,2,2,0
0,1,0,1,198000.0,4,4,1,1,62,1.6,1,0,0,0,2,3,1
0,1,1,0,110200.0,2,1,3,5,63,3.8,1,0,1,1,0,1,1
1,0,1,1,317900.0,0,2,0,1,52,7.1,1,0,1,0,5,3,0
0,1,0,0,125000.0,1,4,1,1,50,0.0,0,1,0,1,4,2,0
0,1,1,1,146900.0,2,4,2,5,63,11.7,1,1,0,0,8,2,0
1,0,0,1,150000.0,4,4,1,3,47,1.0,1,0,1,0,5,3,0
0,0,0,0,243400.0,4,4,2,1,39,15.8,1,0,1,0,2,1,0
0,0,0,0,187300.0,1,1,1,1,48,0.0,0,0,1,0,6,2,0
0,0,1,0,69800.0,1,4,1,1,65,0.0,0,1,0,1,6,2,0
0,0,0,0,292200.0,0,4,1,1,30,7.5,1,0,0,0,1,2,0
0,1,1,0,156500.0,4,3,1,1,36,11.8,1,1,1,0,5,2,0
1,0,0,0,116700.0,0,4,1,1,51,17.6,1,0,1,1,1,2,1
0,0,1,2,189300.0,4,1,1,1,30,9.2,1,0,1,0,2,4,0
0,0,1,2,127500.0,4,1,1,4,30,21.5,1,0,1,0,5,4,0
1,0,0,2,80600.0,4,4,3,1,48,5.2,1,0,0,0,1,3,1
1,1,1,0,130800.0,4,2,1,1,32,16.3,1,1,1,0,8,2,0
1,0,1,1,115300.0,4,1,1,1,53,15.5,1,0,0,0,8,3,0
0,0,0,0,123800.0,2,4,2,1,48,14.2,1,0,1,1,0,1,0
0,0,1,0,64300.0,1,4,3,1,38,0.0,0,1,0,0,5,1,1
1,1,1,0,137900.0,2,1,1,1,48,19.9,1,1,0,0,4,2,1
0,1,1,0,90000.0,1,4,0,1,48,0.0,0,0,0,0,2,2,1
1,1,0,0,203700.0,4,4,4,1,63,12.2,1,0,0,0,3,1,0
0,0,1,0,144900.0,1,4,2,1,59,0.0,0,1,0,0,3,1,0
0,1,1,3,174600.0,2,4,0,2,34,4.9,1,0,1,0,1,5,0
0,1,1,0,146800.0,2,1,3,4,28,19.4,1,1,1,1,2,1,0
0,0,1,2,218000.0,0,2,1,1,50,3.4,1,1,0,0,5,4,0
1,1,1,0,127300.0,4,1,3,1,56,1.8,1,0,1,0,2,1,0
1,0,1,0,128800.0,4,4,3,1,23,23.7,1,1,0,0,0,1,0
1,1,1,0,224300.0,4,3,1,5,30,20.2,1,0,1,0,8,2,0
0,0,1,1,61500.0,2,1,1,1,29,22.8,1,0,0,0,6,3,0
0,0,1,0,174900.0,4,1,1,1,67,0.5,1,1,0,0,7,2,0
0,0,0,0,106400.0,1,4,3,1,60,0.0,0,0,0,0,4,1,0
0,0,1,0,217700.0,4,1,1,1,33,23.7,1,0,1,0,4,2,0
0,1,1,0,120300.0,0,2,1,1,42,12.4,1,0,0,0,7,2,0
0,1,1,1,180800.0,4,4,2,1,44,22.2,1,1,0,1,4,2,0
0,1,1,0,201600.0,4,1,1,4,27,20.4,1,0,1,1,1,2,0
0,0,0,0,60000.0,4,1,4,5,33,16.4,1,0,0,0,8,1,0
1,0,0,2,149800.0,0,4,1,1,26,11.7,1,0,0,0,0,4,1
0,0,1,0,174200.0,4,1,1,1,30,24.3,1,0,1,0,8,2,0
1,0,1,1,141600.0,1,4,1,1,31,0.0,0,0,1,0,7,3,1
0,1,1,2,191500.0,4,1,1,1,49,12.1,1,0,0,0,1,4,0
0,0,1,3,143500.0,1,0,1,1,36,0.0,0,0,0,0,8,5,0
1,0,0,0,112000.0,4,3,0,1,40,6.6,1,0,0,0,7,2,0
0,1,1,1,106500.0,0,2,3,1,41,24.0,1,1,0,0,3,2,0
0,0,1,0,185300.0,4,1,2,1,49,21.5,1,1,0,0,7,1,0
1,1,1,1,68400.0,1,1,3,1,34,0.0,0,0,1,1,2,2,1
1,0,1,0,125500.0,4,1,1,1,61,19.4,1,0,0,0,5,2,0
0,0,0,0,318300.0,0,4,1,1,36,21.8,1,1,0,1,1,2,0
0,1,1,2,170600.0,2,4,3,1,29,9.9,1,0,0,0,4,3,1
0,0,0,0,144200.0,4,1,3,1,26,10.0,1,1,0,0,2,1,0
0,1,1,2,136000.0,4,4,1,1,58,24.5,1,0,0,0,4,4,0
0,0,1,2,146100.0,1,3,2,1,49,0.0,0,0,1,0,3,3,0
0,0,1,0,257800.0,0,1,3,1,38,5.6,1,1,0,0,3,1,0
0,1,0,0,103500.0,4,4,0,4,44,17.4,1,1,0,0,0,2,1
0,0,1,0,57300.0,4,4,3,1,37,7.1,1,0,1,0,7,1,0
1,0,1,4,298600.0,4,2,1,1,56,10.3,1,1,1,0,3,6,0
1,1,0,0,103000.0,4,3,3,1,41,4.0,1,0,0,0,8,1,0
1,1,1,1,213200.0,4,4,1,1,39,6.1,1,1,0,1,6,3,0
0,0,0,1,183400.0,1,1,3,1,43,0.0,0,1,1,0,2,2,1
0,0,1,3,189300.0,4,1,1,1,47,2.7,1,0,0,1,6,5,1
0,1,0,2,189600.0,0,1,1,0,31,24.9,1,0,1,0,6,4,0
1,1,1,1,60100.0,1,1,1,3,46,0.0,0,1,0,0,8,3,1
1,1,0,0,89300.0,4,4,1,1,31,0.3,1,0,0,0,0,2,0
1,0,0,0,271600.0,0,1,1,5,63,13.2,1,0,1,0,5,2,0
1,1,1,0,180900.0,1,4,0,1,42,0.0,0,0,1,0,7,2,0
0,1,0,2,155100.0,4,4,1,3,39,5.9,1,0,1,1,0,4,0
1,0,0,1,145000.0,4,4,1,1,28,0.4,1,0,0,0,1,3,0
1,0,1,1,199100.0,2,4,1,1,43,22.0,1,0,1,1,4,3,0
0,1,1,1,121600.0,2,1,3,1,68,10.3,1,0,1,0,3,2,0
1,0,1,0,197300.0,4,4,1,1,43,15.2,1,0,0,1,3,2,0
0,0,0,0,182600.0,4,1,1,1,60,9.5,1,0,0,1,2,2,1
0,1,0,0,154200.0,4,1,1,1,29,17.8,1,0,0,0,1,2,0
1,1,1,0,179000.0,4,3,2,1,44,2.8,1,0,1,0,7,1,0
0,0,1,1,291100.0,4,1,1,1,32,0.9,1,0,1,0,3,3,0
0,1,1,0,290800.0,0,0,1,4,32,23.1,1,0,0,0,5,2,0
0,0,1,1,221200.0,2,4,1,1,52,24.6,1,1,0,0,0,3,0
1,0,1,1,122100.0,4,1,3,1,22,10.1,1,1,0,0,7,2,0
0,1,1,0,166000.0,1,4,1,1,26,0.0,0,0,1,1,6,2,0
0,1,1,0,220300.0,4,1,2,4,24,8.2,1,1,0,1,4,1,0
1,0,1,0,85500.0,4,4,1,1,33,7.4,1,1,1,0,8,2,1
0,0,0,0,214000.0,4,1,1,1,56,5.7,1,0,1,1,1,2,0
0,0,0,1,147700.0,4,4,1,5,61,1.9,1,1,1,1,8,3,1
0,0,0,0,82600.0,4,4,3,5,59,17.9,1,0,1,1,2,1,0
1,1,0,2,167300.0,2,1,1,1,58,4.1,1,0,0,0,3,4,1
0,0,1,1,214000.0,4,3,1,1,38,6.9,1,0,0,1,8,3,0
1,0,1,0,252700.0,0,4,0,1,35,2.7,1,1,0,0,1,2,0
1,0,1,1,173100.0,4,3,1,1,68,13.9,1,1,1,0,2,3,0
1,1,0,1,159200.0,4,4,1,4,53,2.0,1,0,0,0,5,3,0
1,1,0,1,447200.0,0,1,1,1,62,23.9,1,0,1,0,2,3,0
1,0,0,0,70300.0,1,3,2,1,50,0.0,0,0,0,0,5,1,1
1,0,0,0,235000.0,4,4,3,5,56,5.8,1,0,0,1,5,1,0
0,1,1,0,241300.0,0,4,3,1,45,15.5,1,1,0,0,6,1,0
1,1,1,0,112100.0,2,4,1,1,24,12.4,1,0,1,0,3,2,0
1,0,1,2,118000.0,1,4,1,1,38,0.0,0,0,0,0,1,4,0
0,0,1,1,92200.0,4,1,1,1,65,14.4,1,0,1,0,8,3,0
0,1,1,3,190000.0,0,1,1,1,53,15.6,1,0,1,0,6,5,0
0,1,0,0,177000.0,4,0,1,1,40,18.9,1,1,0,1,4,2,0
1,1,1,0,109700.0,0,4,0,1,62,22.7,1,0,0,0,3,2,0
1,0,1,1,211900.0,4,1,1,1,41,7.0,1,0,0,0,8,3,0
1,0,1,0,119300.0,4,4,3,1,21,4.6,1,0,0,0,7,1,0
1,0,1,0,118100.0,0,3,1,1,54,10.9,1,0,0,0,4,2,0
1,0,1,0,111900.0,4,4,3,1,29,22.6,1,0,0,0,1,1,0
1,1,1,0,317100.0,4,0,1,5,21,14.3,1,1,0,0,3,2,0
1,0,1,1,36900.0,1,1,1,1,67,0.0,0,0,1,0,5,3,0
1,0,0,0,184400.0,2,1,3,1,47,21.8,1,1,1,0,4,1,0
0,1,1,1,132600.0,4,4,4,1,35,9.3,1,1,0,0,5,2,0
1,1,1,2,157900.0,4,2,4,4,44,18.0,1,0,0,0,1,3,0
1,0,0,0,218000.0,4,1,1,1,45,10.3,1,0,1,0,7,2,0
0,0,0,3,215000.0,4,1,1,1,54,3.5,1,1,0,0,0,5,1
0,1,0,0,121900.0,2,1,3,2,64,0.6,1,0,1,0,3,1,1
1,0,1,3,125900.0,0,4,1,2,30,5.4,1,0,0,0,7,5,1
0,0,1,0,219200.0,4,4,3,1,50,0.2,1,1,1,0,6,1,0
0,1,1,1,286400.0,0,2,1,1,65,24.4,1,0,1,1,1,3,0
1,1,1,0,216100.0,0,4,1,2,61,18.2,1,1,0,1,8,2,0
0,1,0,2,277100.0,0,2,3,1,45,8.4,1,0,1,0,0,3,0
0,0,1,1,202600.0,0,1,1,2,23,17.1,1,0,1,0,5,3,0
1,1,1,0,127900.0,4,4,3,3,42,22.0,1,0,1,0,3,1,0
1,1,1,2,180200.0,4,1,1,1,60,5.8,1,0,0,0,7,4,0
0,0,1,0,212700.0,4,1,0,2,66,24.0,1,0,0,0,0,2,0
0,0,1,0,199500.0,4,1,1,1,44,21.7,1,1,1,0,8,2,0
1,1,0,1,212100.0,4,2,1,5,47,14.4,1,0,0,1,3,3,0
1,0,0,1,88100.0,1,4,4,1,46,0.0,0,1,0,0,0,2,0
1,0,0,0,279700.0,4,3,1,1,36,6.4,1,1,0,0,4,2,0
0,0,1,0,140800.0,2,4,2,5,58,6.3,1,0,0,0,0,1,1
0,0,1,3,172500.0,4,2,3,1,61,15.1,1,0,1,0,2,4,0
1,1,1,1,96900.0,4,4,2,4,24,23.3,1,0,1,1,0,2,0
0,0,1,0,167800.0,4,4,1,1,43,13.8,1,0,0,1,0,2,1
0,0,0,0,213500.0,4,1,1,1,39,15.4,1,0,0,0,3,2,0
1,0,1,3,202700.0,2,4,0,1,35,17.2,1,0,0,1,8,5,0
1,0,0,1,278400.0,4,0,0,2,51,19.4,1,0,0,0,7,3,0
0,0,1,2,212800.0,4,4,3,1,44,1.1,1,0,0,0,2,3,0
0,1,1,0,175500.0,2,4,1,2,31,20.9,1,0,1,0,7,2,0
0,0,1,1,151900.0,4,4,2,1,30,21.8,1,1,1,1,8,2,0
0,0,1,1,138300.0,4,4,1,1,28,16.1,1,0,1,0,0,3,0
1,0,0,0,241100.0,4,1,3,2,23,15.1,1,0,0,0,2,1,0
1,1,1,1,239900.0,4,1,1,1,39,11.6,1,0,1,0,0,3,0
0,0,0,1,112100.0,4,4,1,1,24,16.5,1,0,0,1,6,3,0
1,0,0,0,225600.0,4,4,1,4,49,17.5,1,0,1,0,6,2,1
1,1,1,2,147300.0,1,4,0,1,65,0.0,0,1,1,0,2,4,0
1,0,0,2,73200.0,1,4,3,5,61,0.0,0,0,0,0,2,3,0
1,0,1,2,214000.0,4,1,4,2,41,23.0,1,0,0,0,6,3,0
1,0,0,2,113900.0,4,1,1,1,65,15.0,1,0,0,1,3,4,0
1,0,0,0,30000.0,4,1,1,2,29,16.6,1,0,1,0,3,2,1
1,0,0,0,226600.0,0,0,1,1,68,4.3,1,0,0,0,1,2,0
1,1,1,2,196200.0,4,2,1,1,38,2.4,1,1,1,1,0,4,0
0,0,1,0,115200.0,1,1,1,1,39,0.0,0,0,0,0,0,2,1
0,0,1,0,480800.0,0,4,1,4,37,17.8,1,0,1,0,3,2,0
0,0,1,0,203900.0,4,3,1,5,64,23.1,1,1,0,0,1,2,0
0,0,0,0,252400.0,0,1,1,1,63,24.2,1,0,1,0,2,2,0
0,0,0,1,207100.0,4,4,1,1,44,11.2,1,0,0,0,3,3,0
1,1,1,0,152200.0,4,1,2,1,69,11.4,1,0,1,0,5,1,0
0,0,1,0,238600.0,4,0,3,1,26,6.7,1,0,0,0,3,1,0
0,1,1,3,202700.0,4,2,0,0,51,18.4,1,0,1,0,2,5,0
0,1,1,2,266500.0,0,4,0,1,47,10.8,1,0,1,1,7,4,0
1,1,1,2,187600.0,0,3,1,3,67,14.5,1,0,1,1,3,4,0
1,0,1,1,81400.0,4,0,3,1,54,23.3,1,1,0,0,4,2,0
1,1,0,2,33000.0,3,4,3,1,66,0.6,1,0,1,0,4,3,1
1,1,1,1,197800.0,4,2,1,1,47,20.0,1,0,0,0,1,3,0
0,1,1,1,152000.0,4,2,2,1,47,21.3,1,0,0,0,1,2,0
0,1,0,3,198400.0,4,4,1,1,55,22.7,1,1,0,0,5,5,1
1,0,1,0,220500.0,0,1,1,2,32,24.8,1,0,0,0,1,2,0
0,0,1,3,184100.0,2,4,3,1,49,22.2,1,0,0,0,6,4,0
0,1,0,0,157900.0,0,1,3,1,26,22.9,1,0,0,0,6,1,0
