ID,MONTHS_BALANCE,STATUS
1000124,-10,0
1000124,-11,X
1000124,-12,C
1000124,-13,C
1000124,-14,X
1000124,-15,0
1000124,-16,X
1000124,-17,C
1000124,-18,X
1000125,0,X
1000125,-1,C
1000125,-2,X
1000125,-3,1
1000125,-4,C
1000125,-5,1
1000125,-6,0
1000125,-7,0
1000125,-8,X
1000125,-9,X
1000125,-10,C
1000125,-11,X
1000125,-12,C
1000125,-13,X
1000125,-14,X
1000125,-15,X
1000125,-16,X
1000125,-17,C
1000126,0,X
1000126,-1,X
1000126,-2,X
1000126,-3,C
1000126,-4,0
1000126,-5,C
1000126,-6,C
1000126,-7,X
1000126,-8,C
1000126,-9,X
1000126,-10,X
1000126,-11,X
1000126,-12,X
1000126,-13,C
1000126,-14,X
1000126,-15,0
1000127,0,1
1000127,-1,4
1000127,-2,X
1000127,-3,X
1000127,-4,2
1000127,-5,X
1000127,-6,0
1000127,-7,C
1000127,-8,X
1000127,-9,2
1000127,-10,X
1000127,-11,X
1000127,-12,X
1000127,-13,X
1000127,-14,2
1000127,-15,X
1000127,-16,X
1000127,-17,X
1000127,-18,4
1000127,-19,X
1000127,-20,0
1000127,-21,X
1000127,-22,X
1000128,0,C
1000128,-1,X
1000128,-2,C
1000128,-3,X
1000128,-4,X
1000128,-5,C
1000128,-6,C
1000128,-7,X
1000128,-8,1
1000128,-9,X
1000128,-10,0
1000128,-11,C
1000129,0,X
1000129,-1,0
1000129,-2,1
1000129,-3,X
1000129,-4,C
1000129,-5,C
1000130,0,C
1000130,-1,C
1000130,-2,0
1000130,-3,C
1000130,-4,X
1000130,-5,C
1000130,-6,C
1000130,-7,0
1000130,-8,C
1000130,-9,X
1000130,-10,X
1000131,0,C
1000131,-1,X
1000131,-2,X
1000131,-3,X
1000131,-4,0
1000131,-5,X
1000131,-6,0
1000131,-7,0
1000131,-8,X
1000131,-9,C
1000132,0,1
1000132,-1,C
1000132,-2,X
1000132,-3,C
1000132,-4,C
1000132,-5,1
1000132,-6,C
1000132,-7,X
1000132,-8,C
1000132,-9,X
1000133,0,C
1000133,-1,C
1000133,-2,C
1000133,-3,X
1000133,-4,C
1000133,-5,X
1000133,-6,0
1000133,-7,1
1000133,-8,X
1000133,-9,C
1000133,-10,X
1000133,-11,C
1000133,-12,C
1000133,-13,C
1000133,-14,C
1000133,-15,1
1000133,-16,C
1000133,-17,0
1000133,-18,1
1000133,-19,C
1000133,-20,X
1000133,-21,C
1000134,0,1
1000134,-1,X
1000134,-2,X
1000134,-3,X
1000134,-4,X
1000134,-5,1
1000134,-6,0
1000134,-7,X
1000134,-8,X
1000134,-9,C
1000134,-10,C
1000134,-11,X
1000134,-12,C
1000134,-13,X
1000134,-14,0
1000134,-15,X
1000134,-16,X
1000134,-17,X
1000134,-18,C
1000135,0,C
1000135,-1,X
1000135,-2,0
1000135,-3,1
1000135,-4,C
1000135,-5,X
1000135,-6,0
1000135,-7,X
1000135,-8,0
1000135,-9,X
1000135,-10,C
1000135,-11,C
1000135,-12,X
1000135,-13,C
1000136,0,C
1000136,-1,X
1000136,-2,C
1000136,-3,X
1000136,-4,0
1000136,-5,0
1000136,-6,0
1000136,-7,0
1000136,-8,C
1000136,-9,X
1000136,-10,X
1000136,-11,0
1000136,-12,X
1000136,-13,C
1000136,-14,X
1000136,-15,C
1000136,-16,X
1000136,-17,X
1000136,-18,C
1000136,-19,X
1000136,-20,0
1000136,-21,0
1000137,0,X
1000137,-1,X
1000137,-2,X
1000137,-3,C
1000137,-4,0
1000137,-5,0
1000137,-6,X
1000137,-7,X
1000137,-8,0
1000137,-9,1
1000137,-10,1
1000137,-11,C
1000137,-12,1
1000138,0,X
1000138,-1,1
1000138,-2,C
1000138,-3,C
1000139,0,C
1000139,-1,1
1000139,-2,X
1000139,-3,C
1000139,-4,C
1000139,-5,C
1000139,-6,1
1000139,-7,C
1000139,-8,C
1000139,-9,X
1000139,-10,X
1000139,-11,1
1000139,-12,C
1000139,-13,X
1000139,-14,0
1000139,-15,X
1000140,0,X
1000140,-1,X
1000140,-2,X
1000140,-3,X
1000140,-4,0
1000140,-5,X
1000140,-6,X
1000140,-7,C
1000140,-8,C
1000140,-9,X
1000140,-10,X
1000140,-11,X
1000140,-12,X
1000140,-13,0
1000140,-14,1
1000140,-15,0
1000140,-16,X
1000140,-17,0
1000140,-18,X
1000140,-19,C
1000140,-20,X
1000140,-21,C
1000141,0,1
1000141,-1,X
1000141,-2,C
1000141,-3,1
1000141,-4,1
1000141,-5,C
1000141,-6,C
1000141,-7,C
1000141,-8,C
1000142,0,2
1000142,-1,1
1000142,-2,4
1000142,-3,3
1000142,-4,X
1000142,-5,C
1000142,-6,1
1000142,-7,C
1000142,-8,X
1000142,-9,0
1000142,-10,C
1000143,0,X
1000143,-1,1
1000143,-2,X
1000143,-3,X
1000143,-4,C
1000143,-5,X
1000143,-6,C
1000143,-7,C
1000143,-8,C
1000143,-9,0
1000143,-10,1
1000143,-11,X
1000143,-12,1
1000143,-13,C
1000143,-14,X
1000143,-15,X
1000143,-16,C
1000143,-17,X
1000143,-18,1
1000143,-19,C
1000143,-20,C
1000143,-21,C
1000143,-22,1
1000143,-23,1
1000144,0,X
1000144,-1,C
1000144,-2,X
1000144,-3,0
1000144,-4,0
1000144,-5,1
1000144,-6,X
1000144,-7,X
1000144,-8,C
1000144,-9,X
1000144,-10,X
1000144,-11,X
1000144,-12,1
1000144,-13,X
1000144,-14,1
1000144,-15,X
1000144,-16,X
1000144,-17,X
1000144,-18,0
1000144,-19,C
1000145,0,C
1000145,-1,X
1000145,-2,C
1000145,-3,X
1000145,-4,X
1000146,0,1
1000146,-1,C
1000146,-2,C
1000146,-3,X
1000146,-4,X
1000146,-5,C
1000146,-6,X
1000146,-7,0
1000146,-8,X
1000146,-9,1
1000146,-10,X
1000146,-11,C
1000146,-12,1
1000146,-13,X
1000146,-14,X
1000146,-15,X
1000146,-16,C
1000146,-17,C
1000146,-18,X
1000146,-19,X
1000147,0,0
1000147,-1,0
1000147,-2,C
1000147,-3,C
1000147,-4,C
1000147,-5,X
1000147,-6,X
1000147,-7,C
1000147,-8,C
1000147,-9,C
1000147,-10,0
1000147,-11,0
1000147,-12,X
1000147,-13,C
1000147,-14,X
1000147,-15,C
1000147,-16,C
1000147,-17,C
1000147,-18,C
1000147,-19,X
1000147,-20,0
1000147,-21,X
1000147,-22,X
1000147,-23,X
1000148,0,0
1000148,-1,X
1000148,-2,X
1000148,-3,0
1000148,-4,0
1000148,-5,0
1000149,0,1
1000149,-1,X
1000149,-2,0
1000149,-3,C
1000149,-4,1
1000149,-5,C
1000149,-6,X
1000149,-7,X
1000149,-8,0
1000149,-9,C
1000149,-10,C
1000149,-11,X
1000149,-12,X
1000149,-13,X
1000149,-14,X
1000149,-15,0
1000149,-16,X
1000149,-17,X
1000149,-18,X
1000149,-19,C
1000149,-20,1
1000149,-21,0
1000149,-22,0
1000149,-23,C
1000150,0,C
1000150,-1,X
1000150,-2,C
1000150,-3,1
1000150,-4,0
1000150,-5,C
1000150,-6,C
1000150,-7,X
1000150,-8,X
1000150,-9,C
1000150,-10,C
1000150,-11,1
1000150,-12,X
1000150,-13,0
1000150,-14,X
1000150,-15,1
1000150,-16,C
1000150,-17,C
1000151,0,C
1000151,-1,0
1000151,-2,X
1000151,-3,X
1000151,-4,0
1000151,-5,C
1000151,-6,1
1000151,-7,C
1000151,-8,X
1000151,-9,C
1000151,-10,X
1000151,-11,C
1000151,-12,C
1000151,-13,X
1000151,-14,C
1000151,-15,0
1000151,-16,1
1000151,-17,0
1000151,-18,0
1000151,-19,C
1000151,-20,C
1000151,-21,0
1000152,0,C
1000152,-1,X
1000152,-2,X
1000152,-3,X
1000152,-4,X
1000153,0,X
1000153,-1,C
1000153,-2,X
1000153,-3,C
1000153,-4,1
1000153,-5,0
1000153,-6,1
1000153,-7,X
1000153,-8,C
1000153,-9,X
1000153,-10,1
1000153,-11,0
1000153,-12,C
1000153,-13,C
1000153,-14,X
1000153,-15,X
1000153,-16,C
1000153,-17,C
1000154,0,1
1000154,-1,X
1000154,-2,1
1000154,-3,0
1000154,-4,X
1000154,-5,X
1000154,-6,C
1000155,0,2
1000155,-1,C
1000155,-2,C
1000155,-3,C
1000155,-4,2
1000155,-5,1
1000155,-6,X
1000155,-7,3
1000155,-8,C
1000155,-9,1
1000155,-10,2
1000155,-11,X
1000155,-12,X
1000155,-13,1
1000155,-14,C
1000155,-15,X
1000156,0,X
1000156,-1,X
1000156,-2,C
1000156,-3,C
1000156,-4,X
1000156,-5,X
1000156,-6,0
1000156,-7,C
1000156,-8,X
1000156,-9,0
1000156,-10,X
1000156,-11,0
1000156,-12,X
1000156,-13,X
1000156,-14,C
1000156,-15,C
1000156,-16,X
1000156,-17,C
1000157,0,C
1000157,-1,X
1000157,-2,1
1000157,-3,X
1000157,-4,0
1000157,-5,X
1000157,-6,C
1000157,-7,C
1000157,-8,C
1000157,-9,C
1000157,-10,0
1000157,-11,C
1000157,-12,X
1000157,-13,C
1000157,-14,C
1000157,-15,X
1000157,-16,1
1000157,-17,C
1000157,-18,1
1000157,-19,1
1000157,-20,X
1000157,-21,C
1000157,-22,C
1000158,0,C
1000158,-1,1
1000158,-2,C
1000158,-3,C
1000158,-4,X
1000158,-5,0
1000158,-6,0
1000158,-7,0
1000158,-8,C
1000159,0,C
1000159,-1,1
1000159,-2,X
1000160,0,X
1000160,-1,0
1000160,-2,0
1000160,-3,C
1000160,-4,X
1000160,-5,1
1000160,-6,X
1000160,-7,X
1000160,-8,C
1000160,-9,C
1000160,-10,X
1000160,-11,C
1000160,-12,X
1000160,-13,X
1000160,-14,C
1000160,-15,0
1000160,-16,C
1000160,-17,X
1000160,-18,C
1000160,-19,C
1000160,-20,C
1000160,-21,C
1000160,-22,C
1000160,-23,C
1000161,0,C
1000161,-1,X
1000161,-2,C
1000161,-3,C
1000161,-4,X
1000161,-5,C
1000161,-6,C
1000161,-7,4
1000161,-8,C
1000161,-9,X
1000161,-10,X
1000161,-11,C
1000161,-12,2
1000161,-13,0
1000161,-14,C
1000161,-15,2
1000161,-16,0
1000161,-17,0
1000161,-18,C
1000161,-19,C
1000161,-20,C
1000161,-21,C
1000161,-22,1
1000161,-23,C
1000162,0,X
1000162,-1,C
1000162,-2,2
1000162,-3,X
1000162,-4,1
1000162,-5,C
1000162,-6,X
1000162,-7,0
1000163,0,C
1000163,-1,C
1000163,-2,C
1000163,-3,0
1000163,-4,5
1000163,-5,X
1000163,-6,X
1000163,-7,0
1000163,-8,X
1000163,-9,0
1000163,-10,3
1000164,0,C
1000164,-1,1
1000164,-2,C
1000164,-3,C
1000164,-4,X
1000164,-5,1
1000164,-6,0
1000164,-7,X
1000164,-8,X
1000164,-9,0
1000164,-10,0
1000164,-11,C
1000164,-12,C
1000164,-13,0
1000164,-14,X
1000164,-15,C
1000164,-16,X
1000164,-17,C
1000164,-18,0
1000164,-19,X
1000164,-20,C
1000165,0,0
1000165,-1,C
1000165,-2,0
1000165,-3,C
1000165,-4,X
1000165,-5,X
1000165,-6,C
1000165,-7,C
1000166,0,X
1000166,-1,X
1000166,-2,C
1000166,-3,C
1000166,-4,C
1000166,-5,X
1000166,-6,X
1000166,-7,X
1000166,-8,C
1000166,-9,C
1000166,-10,0
1000166,-11,C
1000166,-12,0
1000166,-13,C
1000166,-14,X
1000166,-15,X
1000166,-16,C
1000166,-17,X
1000167,0,2
1000167,-1,X
1000167,-2,C
1000167,-3,C
1000167,-4,X
1000167,-5,C
1000167,-6,X
1000167,-7,3
1000167,-8,X
1000167,-9,X
1000167,-10,0
1000167,-11,X
1000167,-12,C
1000167,-13,C
1000167,-14,X
1000167,-15,X
1000167,-16,C
1000167,-17,C
1000168,0,1
1000168,-1,0
1000168,-2,2
1000168,-3,0
1000168,-4,C
1000168,-5,C
1000168,-6,C
1000168,-7,2
1000168,-8,X
1000168,-9,X
1000168,-10,0
1000168,-11,C
1000168,-12,X
1000168,-13,X
1000168,-14,X
1000168,-15,0
1000168,-16,2
1000168,-17,X
1000168,-18,X
1000168,-19,X
1000168,-20,2
1000168,-21,X
1000168,-22,C
1000169,0,C
1000169,-1,C
1000169,-2,X
1000169,-3,X
1000169,-4,C
1000169,-5,0
1000169,-6,X
1000169,-7,C
1000169,-8,X
1000170,0,X
1000170,-1,C
1000170,-2,0
1000170,-3,C
1000170,-4,X
1000170,-5,X
1000170,-6,X
1000170,-7,0
1000170,-8,C
1000170,-9,C
1000170,-10,C
1000170,-11,X
1000171,0,C
1000171,-1,X
1000171,-2,X
1000171,-3,0
1000171,-4,X
1000171,-5,C
1000171,-6,X
1000171,-7,1
1000171,-8,0
1000171,-9,X
1000171,-10,X
1000171,-11,C
1000171,-12,C
1000171,-13,C
1000171,-14,X
1000171,-15,X
1000171,-16,C
1000171,-17,C
1000172,0,X
1000172,-1,X
1000172,-2,1
1000172,-3,1
1000172,-4,0
1000172,-5,3
1000172,-6,0
1000172,-7,X
1000172,-8,C
1000172,-9,X
1000172,-10,X
1000173,0,C
1000173,-1,C
1000173,-2,C
1000173,-3,0
1000173,-4,X
1000173,-5,C
1000173,-6,C
1000173,-7,C
1000173,-8,0
1000173,-9,X
1000173,-10,1
1000174,0,1
1000174,-1,X
1000174,-2,0
1000174,-3,X
1000174,-4,C
1000174,-5,C
1000174,-6,C
1000174,-7,X
1000174,-8,0
1000174,-9,C
1000174,-10,X
1000174,-11,0
1000174,-12,C
1000174,-13,X
1000174,-14,C
1000175,0,X
1000175,-1,1
1000175,-2,X
1000175,-3,0
1000175,-4,X
1000175,-5,X
1000175,-6,1
1000175,-7,C
1000176,0,X
1000176,-1,C
1000176,-2,1
1000176,-3,C
1000176,-4,X
1000176,-5,0
1000176,-6,C
1000177,0,X
1000177,-1,X
1000177,-2,X
1000177,-3,X
1000177,-4,C
1000177,-5,0
1000178,0,C
1000178,-1,0
1000178,-2,C
1000178,-3,C
1000178,-4,0
1000179,0,C
1000179,-1,X
1000179,-2,0
1000179,-3,X
1000179,-4,C
1000179,-5,4
1000179,-6,X
1000179,-7,X
1000179,-8,X
1000179,-9,4
1000179,-10,0
1000179,-11,2
1000179,-12,X
1000179,-13,X
1000179,-14,2
1000179,-15,X
1000179,-16,C
1000179,-17,0
1000179,-18,0
1000179,-19,3
1000179,-20,X
1000179,-21,1
1000179,-22,5
1000180,0,1
1000180,-1,0
1000180,-2,C
1000180,-3,X
1000180,-4,0
1000180,-5,C
1000180,-6,C
1000180,-7,C
1000180,-8,X
1000180,-9,C
1000180,-10,X
1000181,0,X
1000181,-1,C
1000181,-2,C
1000181,-3,X
1000181,-4,C
1000181,-5,C
1000181,-6,C
1000181,-7,X
1000181,-8,C
1000181,-9,C
1000181,-10,X
1000181,-11,C
1000181,-12,X
1000181,-13,C
1000181,-14,0
1000181,-15,1
1000181,-16,0
1000182,0,X
1000182,-1,X
1000182,-2,X
1000182,-3,0
1000182,-4,0
1000182,-5,C
1000182,-6,X
1000182,-7,X
1000182,-8,C
1000182,-9,C
1000182,-10,X
1000182,-11,1
1000182,-12,1
1000182,-13,1
1000182,-14,0
1000183,0,X
1000183,-1,X
1000183,-2,X
1000183,-3,X
1000183,-4,X
1000183,-5,X
1000183,-6,C
1000183,-7,C
1000183,-8,C
1000183,-9,X
1000183,-10,1
1000184,0,C
1000184,-1,C
1000184,-2,X
1000184,-3,C
1000184,-4,C
1000184,-5,X
1000184,-6,X
1000184,-7,X
1000184,-8,X
1000184,-9,C
1000184,-10,X
1000184,-11,C
1000184,-12,X
1000184,-13,1
1000184,-14,0
1000184,-15,C
1000184,-16,0
1000184,-17,X
1000185,0,C
1000185,-1,X
1000185,-2,X
1000185,-3,1
1000186,0,X
1000186,-1,0
1000186,-2,C
1000187,0,C
1000187,-1,X
1000187,-2,0
1000187,-3,C
1000187,-4,0
1000187,-5,C
1000187,-6,C
1000187,-7,X
1000187,-8,C
1000187,-9,X
1000187,-10,C
1000187,-11,0
1000187,-12,1
1000187,-13,C
1000187,-14,X
1000187,-15,C
1000187,-16,C
1000187,-17,X
1000187,-18,C
1000187,-19,0
1000187,-20,0
1000187,-21,1
1000188,0,0
1000188,-1,0
1000188,-2,1
1000188,-3,C
1000188,-4,X
1000188,-5,X
1000188,-6,C
1000188,-7,C
1000188,-8,X
1000188,-9,X
1000188,-10,0
1000188,-11,X
1000188,-12,0
1000188,-13,X
1000189,0,4
1000189,-1,2
1000189,-2,0
1000189,-3,0
1000190,0,1
1000190,-1,0
1000190,-2,X
1000190,-3,0
1000191,0,1
1000191,-1,0
1000191,-2,1
1000191,-3,1
1000191,-4,X
1000191,-5,C
1000191,-6,0
1000191,-7,C
1000191,-8,C
1000191,-9,X
1000191,-10,C
1000191,-11,0
1000191,-12,C
1000191,-13,C
1000191,-14,C
1000192,0,X
1000192,-1,X
1000192,-2,1
1000192,-3,C
1000192,-4,C
1000192,-5,X
1000192,-6,X
1000192,-7,C
1000192,-8,C
1000192,-9,C
1000193,0,1
1000193,-1,X
1000193,-2,C
1000193,-3,C
1000193,-4,X
1000193,-5,X
1000193,-6,C
1000193,-7,0
1000193,-8,C
1000193,-9,C
1000193,-10,C
1000193,-11,0
1000193,-12,X
1000193,-13,0
1000193,-14,0
1000193,-15,0
1000193,-16,0
1000193,-17,X
1000193,-18,C
1000193,-19,X
1000193,-20,X
1000193,-21,C
1000193,-22,X
1000193,-23,C
1000194,0,X
1000194,-1,X
1000194,-2,0
1000194,-3,C
1000194,-4,C
1000194,-5,1
1000194,-6,C
1000194,-7,0
1000194,-8,1
1000194,-9,X
1000194,-10,X
1000194,-11,X
1000194,-12,C
1000194,-13,0
1000194,-14,C
1000194,-15,X
1000194,-16,X
1000194,-17,C
1000194,-18,X
1000194,-19,C
1000194,-20,X
1000194,-21,C
1000195,0,0
1000195,-1,X
1000195,-2,C
1000195,-3,X
1000195,-4,0
1000195,-5,C
1000195,-6,1
1000195,-7,X
1000195,-8,X
1000195,-9,X
1000195,-10,C
1000195,-11,X
1000195,-12,C
1000195,-13,C
1000196,0,C
1000196,-1,X
1000196,-2,X
1000196,-3,0
1000196,-4,0
1000196,-5,C
1000196,-6,0
1000196,-7,1
1000196,-8,1
1000197,0,C
1000197,-1,X
1000197,-2,X
1000197,-3,X
1000197,-4,C
1000197,-5,X
1000197,-6,C
1000197,-7,X
1000197,-8,X
1000197,-9,C
1000197,-10,X
1000197,-11,C
1000197,-12,1
1000197,-13,1
1000197,-14,1
1000197,-15,C
1000197,-16,C
1000197,-17,C
1000197,-18,C
1000197,-19,1
1000198,0,X
1000198,-1,X
1000198,-2,X
1000199,0,0
1000199,-1,X
1000199,-2,1
1000199,-3,0
1000199,-4,X
1000199,-5,X
1000199,-6,0
1000199,-7,C
1000199,-8,C
1000200,0,X
1000200,-1,X
1000200,-2,C
1000200,-3,0
1000200,-4,0
1000200,-5,C
1000200,-6,C
1000200,-7,C
1000200,-8,C
1000200,-9,C
1000200,-10,C
1000201,0,X
1000201,-1,1
1000201,-2,C
1000201,-3,0
1000201,-4,X
1000201,-5,C
1000201,-6,X
1000201,-7,X
1000201,-8,C
1000201,-9,X
1000201,-10,0
1000201,-11,C
1000201,-12,0
1000201,-13,C
1000201,-14,X
1000201,-15,X
1000201,-16,1
1000202,0,C
1000202,-1,X
1000202,-2,2
1000202,-3,X
1000202,-4,C
1000202,-5,X
1000202,-6,C
1000202,-7,0
1000202,-8,X
1000202,-9,X
1000202,-10,C
1000202,-11,X
1000202,-12,3
1000202,-13,2
1000202,-14,1
1000202,-15,C
1000202,-16,4
1000202,-17,C
1000203,0,C
1000203,-1,1
1000203,-2,C
1000203,-3,C
1000203,-4,X
1000203,-5,C
1000203,-6,0
1000203,-7,X
1000203,-8,1
1000203,-9,C
1000203,-10,C
1000203,-11,0
1000203,-12,X
1000203,-13,C
1000203,-14,0
1000203,-15,X
1000203,-16,C
1000203,-17,C
1000203,-18,X
1000204,0,X
1000204,-1,0
1000204,-2,C
1000204,-3,C
1000204,-4,X
1000204,-5,X
1000204,-6,X
1000204,-7,C
1000204,-8,C
1000204,-9,X
1000204,-10,C
1000205,0,X
1000205,-1,C
1000205,-2,0
1000205,-3,0
1000205,-4,C
1000205,-5,X
1000205,-6,0
1000205,-7,C
1000205,-8,0
1000205,-9,C
1000205,-10,X
1000205,-11,X
1000205,-12,X
1000205,-13,C
1000205,-14,C
1000205,-15,1
1000205,-16,X
1000205,-17,C
1000205,-18,C
1000205,-19,C
1000206,0,X
1000206,-1,X
1000206,-2,X
1000206,-3,X
1000206,-4,X
1000206,-5,C
1000206,-6,X
1000206,-7,C
1000206,-8,C
1000206,-9,C
1000206,-10,C
1000206,-11,C
1000207,0,X
1000207,-1,C
1000207,-2,C
1000207,-3,0
1000207,-4,0
1000207,-5,0
1000207,-6,X
1000207,-7,X
1000207,-8,X
1000207,-9,X
1000207,-10,1
1000207,-11,1
1000207,-12,X
1000207,-13,1
1000207,-14,X
1000207,-15,C
1000208,0,0
1000208,-1,X
1000208,-2,C
1000208,-3,0
1000208,-4,C
1000208,-5,C
1000208,-6,0
1000208,-7,0
1000208,-8,1
1000208,-9,C
1000208,-10,X
1000209,0,C
1000209,-1,X
1000209,-2,C
1000209,-3,2
1000209,-4,0
1000209,-5,3
1000209,-6,C
1000209,-7,X
1000209,-8,C
1000209,-9,2
1000209,-10,5
1000209,-11,C
1000209,-12,1
1000210,0,C
1000210,-1,C
1000210,-2,C
1000210,-3,X
1000210,-4,C
1000210,-5,X
1000210,-6,0
1000210,-7,C
1000210,-8,C
1000211,0,1
1000211,-1,1
1000211,-2,X
1000212,0,C
1000212,-1,X
1000212,-2,X
1000212,-3,C
1000212,-4,C
1000212,-5,C
1000212,-6,0
1000212,-7,X
1000212,-8,C
1000212,-9,C
1000212,-10,X
1000212,-11,C
1000213,0,0
1000213,-1,X
1000213,-2,C
1000213,-3,0
1000213,-4,C
1000213,-5,C
1000213,-6,0
1000213,-7,X
1000213,-8,X
1000213,-9,0
1000214,0,C
1000214,-1,X
1000214,-2,X
1000214,-3,X
1000214,-4,C
1000214,-5,X
1000215,0,X
1000215,-1,3
1000215,-2,C
1000216,0,0
1000216,-1,1
1000216,-2,2
1000216,-3,X
1000216,-4,0
1000216,-5,C
1000216,-6,1
1000216,-7,2
1000216,-8,2
1000216,-9,3
1000216,-10,2
1000216,-11,X
1000216,-12,0
1000216,-13,X
1000216,-14,X
1000216,-15,X
1000216,-16,X
1000217,0,C
1000217,-1,C
1000217,-2,C
1000217,-3,X
1000217,-4,C
1000217,-5,X
1000217,-6,X
1000217,-7,X
1000217,-8,C
1000217,-9,X
1000217,-10,C
1000217,-11,C
1000217,-12,C
1000217,-13,X
1000217,-14,C
1000217,-15,X
1000217,-16,0
1000217,-17,0
1000217,-18,C
1000217,-19,1
1000217,-20,C
1000217,-21,C
1000218,0,C
1000218,-1,0
1000218,-2,X
1000218,-3,X
1000218,-4,C
1000218,-5,1
1000218,-6,C
1000218,-7,C
1000218,-8,X
1000218,-9,X
1000219,0,1
1000219,-1,C
1000219,-2,1
1000219,-3,0
1000219,-4,1
1000219,-5,X
1000219,-6,X
1000219,-7,X
1000219,-8,C
1000219,-9,C
1000219,-10,1
1000219,-11,C
1000219,-12,C
1000219,-13,C
1000219,-14,1
1000219,-15,X
1000219,-16,0
1000219,-17,1
1000219,-18,C
1000219,-19,C
1000219,-20,C
1000219,-21,X
1000219,-22,C
1000219,-23,1
1000220,0,C
1000220,-1,X
1000220,-2,C
1000220,-3,C
1000220,-4,X
1000220,-5,0
1000220,-6,X
1000220,-7,C
1000221,0,X
1000221,-1,X
1000221,-2,C
1000221,-3,C
1000221,-4,0
1000221,-5,X
1000221,-6,X
1000221,-7,C
1000221,-8,X
1000221,-9,C
1000221,-10,X
1000221,-11,X
1000221,-12,C
1000221,-13,1
1000221,-14,C
1000221,-15,X
1000221,-16,1
1000221,-17,X
1000221,-18,C
1000221,-19,0
1000222,0,C
1000222,-1,X
1000222,-2,C
1000222,-3,X
1000223,0,C
1000223,-1,C
1000223,-2,X
1000223,-3,X
1000223,-4,X
1000223,-5,C
1000224,0,X
1000224,-1,0
1000224,-2,X
1000224,-3,X
1000224,-4,1
1000224,-5,C
1000224,-6,C
1000224,-7,X
1000224,-8,C
1000224,-9,X
1000224,-10,X
1000224,-11,0
1000224,-12,2
1000224,-13,C
1000224,-14,C
1000224,-15,0
1000224,-16,C
1000224,-17,X
1000224,-18,4
1000225,0,X
1000225,-1,X
1000225,-2,X
1000225,-3,0
1000225,-4,1
1000225,-5,X
1000225,-6,C
1000225,-7,0
1000225,-8,C
1000225,-9,X
1000225,-10,X
1000225,-11,X
1000225,-12,1
1000225,-13,C
1000225,-14,C
1000225,-15,0
1000225,-16,X
1000225,-17,0
1000225,-18,X
1000225,-19,C
1000226,0,C
1000226,-1,C
1000226,-2,1
1000226,-3,1
1000226,-4,X
1000226,-5,C
1000226,-6,1
1000226,-7,X
1000226,-8,X
1000226,-9,0
1000226,-10,C
1000226,-11,C
1000226,-12,X
1000226,-13,C
1000226,-14,X
1000226,-15,X
1000226,-16,C
1000226,-17,X
1000226,-18,X
1000226,-19,0
1000226,-20,X
1000226,-21,X
1000226,-22,C
1000227,0,C
1000227,-1,C
1000227,-2,1
1000227,-3,0
1000227,-4,1
1000227,-5,X
1000227,-6,C
1000227,-7,X
1000227,-8,1
1000228,0,C
1000228,-1,X
1000228,-2,X
1000228,-3,0
1000228,-4,C
1000228,-5,C
1000229,0,1
1000229,-1,0
1000229,-2,0
1000229,-3,X
1000229,-4,0
1000229,-5,0
1000229,-6,X
1000229,-7,X
1000229,-8,C
1000229,-9,X
1000229,-10,C
1000229,-11,X
1000229,-12,X
1000229,-13,0
1000229,-14,C
1000229,-15,C
1000229,-16,C
1000229,-17,X
1000229,-18,X
1000229,-19,X
1000229,-20,0
1000229,-21,0
1000229,-22,C
1000229,-23,C
1000230,0,C
1000230,-1,C
1000230,-2,C
1000230,-3,X
1000230,-4,C
1000231,0,X
1000231,-1,C
1000231,-2,C
1000231,-3,C
1000231,-4,C
1000231,-5,0
1000231,-6,X
1000231,-7,X
1000231,-8,C
1000231,-9,C
1000231,-10,1
1000231,-11,X
1000231,-12,X
1000231,-13,0
1000231,-14,X
1000231,-15,X
1000231,-16,C
1000231,-17,0
1000232,0,X
1000232,-1,0
1000232,-2,X
1000232,-3,X
1000232,-4,C
1000232,-5,X
1000232,-6,1
1000232,-7,X
1000232,-8,X
1000232,-9,0
1000232,-10,C
1000232,-11,X
1000232,-12,1
1000232,-13,C
1000232,-14,0
1000232,-15,X
1000232,-16,X
1000232,-17,X
1000232,-18,X
1000232,-19,C
1000232,-20,C
1000232,-21,C
1000232,-22,C
1000232,-23,C
1000233,0,C
1000233,-1,C
1000233,-2,X
1000233,-3,X
1000233,-4,X
1000233,-5,0
1000233,-6,0
1000233,-7,C
1000233,-8,1
1000234,0,X
1000234,-1,X
1000234,-2,0
1000234,-3,X
1000234,-4,X
1000234,-5,X
1000234,-6,X
1000234,-7,X
1000235,0,X
1000235,-1,C
1000235,-2,C
1000235,-3,X
1000235,-4,C
1000235,-5,X
1000235,-6,C
1000235,-7,0
1000235,-8,0
1000235,-9,X
1000235,-10,X
1000236,0,X
1000236,-1,X
1000236,-2,C
1000236,-3,X
1000236,-4,X
1000236,-5,C
1000236,-6,C
1000236,-7,X
1000236,-8,0
1000236,-9,1
1000236,-10,C
1000236,-11,C
1000236,-12,X
1000236,-13,0
1000236,-14,1
1000236,-15,1
1000237,0,4
1000237,-1,C
1000237,-2,X
1000237,-3,0
1000237,-4,2
1000237,-5,X
1000237,-6,X
1000237,-7,3
1000237,-8,X
1000237,-9,1
1000237,-10,4
1000237,-11,X
1000237,-12,X
1000238,0,C
